User,Reaction Type,Reaction Date
27,Comment,1588167060
490,Emoticon,1588167060
372,Like,1588167060
992,Emoticon,1588167060
171,Emoticon,1588167060
481,Like,1588167061
698,Comment,1588167061
284,Emoticon,1588167061
471,Comment,1588167061
794,Comment,1588167061
898,Emoticon,1588167062
525,Like,1588167062
408,Comment,1588167062
948,Emoticon,1588167063
173,Comment,1588167063
602,Comment,1588167063
674,Comment,1588167063
214,Like,1588167064
389,Emoticon,1588167064
17,Emoticon,1588167064
425,Emoticon,1588167064
952,Comment,1588167065
253,Emoticon,1588167066
45,Like,1588167067
752,Comment,1588167067
227,Emoticon,1588167067
133,Comment,1588167067
164,Comment,1588167067
748,Emoticon,1588167067
964,Emoticon,1588167068
163,Comment,1588167069
354,Emoticon,1588167069
72,Like,1588167069
913,Like,1588167673
180,Like,1588168609
263,Like,1588167070
754,Comment,1588167070
905,Emoticon,1588174814
507,Like,1588167071
299,Like,1588167071
612,Comment,1588167071
5,Like,1588167072
158,Emoticon,1588167072
67,Emoticon,1588167072
888,Emoticon,1588167428
457,Emoticon,1588167072
999,Comment,1588167073
310,Comment,1588167074
25,Like,1588167074
139,Emoticon,1588167074
805,Emoticon,1588167074
166,Comment,1588167075
674,Emoticon,1588167075
501,Comment,1588167075
39,Comment,1588167075
837,Emoticon,1588167075
960,Emoticon,1588167075
582,Like,1588167075
931,Comment,1588167075
886,Like,1588167076
789,Like,1588167077
978,Like,1588167077
549,Like,1588167077
657,Emoticon,1588167077
48,Like,1588167078
750,Comment,1588167078
485,Emoticon,1588169255
511,Emoticon,1588167079
244,Comment,1588167969
79,Comment,1588167080
559,Emoticon,1588167080
917,Comment,1588167081
337,Like,1588167081
297,Comment,1588167081
245,Like,1588167081
5,Like,1588167081
499,Like,1588167082
687,Like,1588167082
387,Emoticon,1588167082
728,Emoticon,1588167082
684,Emoticon,1588180131
543,Comment,1588167083
198,Comment,1588167083
862,Emoticon,1588167083
172,Comment,1588167083
815,Emoticon,1588167084
436,Like,1588167084
254,Comment,1588167084
3,Comment,1588167085
837,Comment,1588167085
4,Emoticon,1588167086
979,Comment,1588167086
73,Emoticon,1588167086
176,Emoticon,1588167087
464,Emoticon,1588167087
497,Like,1588167088
845,Emoticon,1588167088
226,Like,1588167088
780,Emoticon,1588167088
155,Comment,1588167088
200,Emoticon,1588167089
158,Like,1588167089
678,Emoticon,1588167089
808,Comment,1588167090
291,Emoticon,1588171282
545,Emoticon,1588167090
131,Emoticon,1588167091
885,Emoticon,1588167091
733,Emoticon,1588167091
684,Like,1588179149
7,Emoticon,1588167091
703,Emoticon,1588167091
522,Emoticon,1588167091
434,Emoticon,1588167092
541,Comment,1588167092
650,Emoticon,1588167092
974,Like,1588167093
567,Emoticon,1588167093
189,Emoticon,1588167094
546,Emoticon,1588167094
110,Emoticon,1588167094
988,Emoticon,1588167094
509,Comment,1588167094
928,Like,1588167095
713,Comment,1588167095
438,Comment,1588174766
277,Comment,1588167095
920,Like,1588167095
792,Emoticon,1588170611
638,Comment,1588167096
185,Emoticon,1588170200
904,Comment,1588167096
989,Emoticon,1588167096
411,Comment,1588167097
293,Like,1588167097
487,Comment,1588167097
943,Like,1588167097
269,Like,1588167097
48,Comment,1588167097
578,Like,1588167098
505,Emoticon,1588167098
693,Comment,1588167098
822,Emoticon,1588169302
331,Like,1588167098
399,Emoticon,1588167098
366,Like,1588172121
589,Comment,1588167099
26,Comment,1588167099
24,Like,1588167099
999,Like,1588167099
372,Like,1588167100
909,Emoticon,1588167100
481,Like,1588167100
870,Like,1588167101
990,Comment,1588167101
518,Like,1588167101
557,Emoticon,1588167101
854,Like,1588167102
783,Like,1588167102
655,Emoticon,1588167103
153,Like,1588167103
822,Comment,1588168761
848,Comment,1588167103
588,Like,1588167103
471,Like,1588167104
933,Emoticon,1588167104
302,Like,1588167104
536,Emoticon,1588182716
602,Comment,1588167105
967,Comment,1588167105
66,Like,1588167106
331,Emoticon,1588167106
631,Comment,1588167106
16,Like,1588167107
691,Emoticon,1588167107
521,Emoticon,1588172244
731,Like,1588167108
981,Emoticon,1588167108
242,Like,1588167108
761,Like,1588167108
769,Like,1588167108
603,Comment,1588167109
563,Emoticon,1588169484
646,Emoticon,1588167109
699,Like,1588167110
259,Comment,1588167110
844,Comment,1588167110
130,Comment,1588167110
168,Comment,1588167110
356,Comment,1588167111
577,Like,1588167112
352,Emoticon,1588167112
899,Like,1588167112
786,Comment,1588167112
874,Emoticon,1588167113
430,Like,1588167113
179,Comment,1588167113
204,Comment,1588167114
906,Comment,1588167114
109,Like,1588167114
768,Like,1588167115
678,Emoticon,1588167115
289,Emoticon,1588167116
788,Emoticon,1588167116
594,Comment,1588167116
756,Like,1588167117
891,Like,1588167117
447,Emoticon,1588167117
634,Comment,1588172159
74,Comment,1588167117
817,Emoticon,1588167118
856,Like,1588167118
4,Like,1588167118
164,Emoticon,1588167118
595,Emoticon,1588167118
682,Comment,1588172480
797,Comment,1588167119
134,Emoticon,1588167119
948,Emoticon,1588167119
35,Emoticon,1588167120
626,Comment,1588167120
340,Emoticon,1588167120
67,Like,1588167120
502,Emoticon,1588167121
394,Emoticon,1588167121
130,Like,1588167121
34,Comment,1588167121
436,Comment,1588167121
560,Like,1588167122
751,Emoticon,1588167122
711,Like,1588167122
299,Comment,1588167122
682,Emoticon,1588170434
592,Emoticon,1588167122
677,Emoticon,1588167123
974,Comment,1588167123
487,Emoticon,1588167124
369,Like,1588167124
96,Like,1588167124
269,Emoticon,1588167125
836,Like,1588167125
409,Comment,1588167125
822,Emoticon,1588168941
753,Comment,1588167126
758,Comment,1588167126
237,Like,1588167127
201,Comment,1588167127
962,Emoticon,1588167128
951,Comment,1588167128
819,Comment,1588167128
745,Comment,1588167128
102,Emoticon,1588167128
191,Emoticon,1588167128
246,Emoticon,1588167129
746,Comment,1588167129
607,Comment,1588170161
297,Like,1588167129
691,Like,1588167130
208,Like,1588167130
271,Like,1588167130
415,Like,1588167131
766,Emoticon,1588167131
689,Comment,1588167131
526,Like,1588167132
257,Emoticon,1588167132
228,Like,1588167132
177,Comment,1588167133
835,Like,1588167133
397,Like,1588170242
593,Comment,1588167133
181,Like,1588167133
549,Emoticon,1588167133
921,Like,1588167134
928,Like,1588167134
903,Comment,1588167134
209,Comment,1588171568
633,Like,1588167135
987,Emoticon,1588167135
907,Like,1588167136
20,Comment,1588167136
125,Comment,1588167137
198,Comment,1588167137
179,Emoticon,1588167137
345,Comment,1588167137
328,Comment,1588167138
875,Comment,1588167139
421,Comment,1588169290
736,Like,1588167142
691,Like,1588167142
548,Emoticon,1588167142
931,Emoticon,1588167142
296,Comment,1588167143
275,Emoticon,1588167143
445,Emoticon,1588167143
505,Comment,1588167143
817,Emoticon,1588167143
513,Emoticon,1588167143
575,Like,1588167144
425,Emoticon,1588167144
354,Comment,1588167145
989,Emoticon,1588167145
591,Emoticon,1588167145
729,Comment,1588167147
879,Emoticon,1588167147
285,Like,1588167147
955,Like,1588167148
513,Comment,1588167148
257,Like,1588167148
473,Like,1588167148
233,Comment,1588167149
26,Emoticon,1588167149
527,Comment,1588167149
756,Like,1588167149
833,Emoticon,1588167150
167,Emoticon,1588167150
624,Comment,1588167150
625,Emoticon,1588167151
707,Comment,1588167151
66,Like,1588167151
726,Like,1588167151
874,Emoticon,1588167151
746,Emoticon,1588167151
306,Comment,1588167151
199,Comment,1588167152
227,Emoticon,1588167153
243,Like,1588167153
797,Comment,1588167153
452,Emoticon,1588167154
647,Comment,1588167154
889,Like,1588167154
39,Emoticon,1588167154
469,Like,1588167154
437,Like,1588167154
666,Emoticon,1588167154
901,Emoticon,1588167154
683,Comment,1588167154
99,Like,1588167154
818,Comment,1588167154
336,Emoticon,1588167154
277,Like,1588167155
275,Comment,1588167155
248,Comment,1588167155
967,Like,1588167156
68,Like,1588169016
522,Like,1588167157
86,Like,1588167157
778,Emoticon,1588167157
519,Like,1588167157
757,Like,1588167157
684,Like,1588175168
914,Like,1588167158
534,Comment,1588167159
625,Like,1588167160
585,Comment,1588167160
442,Like,1588167160
127,Like,1588167161
180,Comment,1588168363
651,Like,1588167161
837,Comment,1588167161
798,Emoticon,1588167161
865,Like,1588167161
460,Comment,1588167162
966,Comment,1588167162
413,Emoticon,1588167162
404,Comment,1588167163
61,Like,1588167163
946,Like,1588167179
880,Comment,1588167163
565,Emoticon,1588167164
747,Like,1588167164
872,Like,1588167164
404,Like,1588167164
582,Comment,1588167165
342,Like,1588167165
534,Emoticon,1588167166
442,Like,1588167166
739,Like,1588167166
990,Emoticon,1588167167
950,Emoticon,1588167167
200,Like,1588167168
225,Like,1588167168
81,Emoticon,1588167169
744,Comment,1588167169
454,Like,1588167169
491,Emoticon,1588167169
878,Comment,1588167170
755,Like,1588167170
312,Comment,1588167170
311,Comment,1588167170
791,Like,1588167172
934,Emoticon,1588167172
819,Emoticon,1588167172
982,Like,1588167173
832,Comment,1588167173
34,Emoticon,1588167174
572,Like,1588167174
294,Emoticon,1588167174
195,Comment,1588167174
158,Like,1588167174
385,Like,1588180331
583,Like,1588167175
94,Like,1588167175
257,Like,1588167175
289,Like,1588167176
264,Comment,1588167176
5,Comment,1588167176
709,Comment,1588167176
498,Like,1588167177
653,Emoticon,1588167179
870,Like,1588167179
636,Emoticon,1588167179
954,Comment,1588167179
194,Like,1588167179
544,Comment,1588167180
884,Emoticon,1588167180
476,Emoticon,1588167181
759,Emoticon,1588167181
851,Like,1588167181
729,Comment,1588167182
571,Like,1588167182
504,Comment,1588167182
34,Comment,1588167183
209,Comment,1588172204
891,Like,1588167183
423,Like,1588167183
685,Comment,1588167183
216,Comment,1588167184
507,Emoticon,1588167185
434,Comment,1588167185
252,Comment,1588167185
667,Emoticon,1588178237
749,Like,1588167186
4,Like,1588167186
168,Like,1588167187
688,Comment,1588167187
269,Emoticon,1588167187
351,Comment,1588167188
379,Like,1588167188
242,Emoticon,1588167188
234,Emoticon,1588167189
70,Like,1588167189
891,Comment,1588167189
455,Comment,1588167189
987,Emoticon,1588167190
956,Emoticon,1588167190
713,Comment,1588167190
760,Emoticon,1588167191
217,Like,1588167191
110,Emoticon,1588167191
340,Like,1588167192
915,Like,1588167192
693,Like,1588167193
755,Like,1588167193
113,Emoticon,1588167194
81,Emoticon,1588167194
392,Emoticon,1588167194
718,Emoticon,1588167195
668,Emoticon,1588167195
423,Emoticon,1588167195
490,Emoticon,1588167196
264,Comment,1588167197
193,Like,1588167197
602,Emoticon,1588167197
169,Like,1588167197
23,Emoticon,1588167199
491,Like,1588167199
122,Emoticon,1588192434
155,Emoticon,1588167199
279,Like,1588167199
40,Emoticon,1588167201
254,Emoticon,1588167201
285,Like,1588167201
160,Like,1588167201
104,Comment,1588167201
22,Emoticon,1588167201
380,Like,1588167202
610,Comment,1588167202
829,Emoticon,1588168112
375,Like,1588167203
943,Emoticon,1588167203
579,Comment,1588167203
592,Like,1588167203
429,Like,1588167203
843,Comment,1588167204
770,Emoticon,1588167204
731,Emoticon,1588167205
683,Emoticon,1588167205
153,Comment,1588167206
900,Like,1588167206
977,Emoticon,1588167206
979,Comment,1588167206
999,Emoticon,1588167207
922,Emoticon,1588167207
997,Emoticon,1588167207
774,Like,1588167208
976,Like,1588167208
62,Like,1588167208
846,Comment,1588167209
1000,Emoticon,1588177093
757,Like,1588167209
856,Comment,1588167210
120,Emoticon,1588167210
395,Emoticon,1588167210
818,Comment,1588167210
305,Comment,1588167211
49,Emoticon,1588167211
865,Comment,1588167212
184,Like,1588167212
509,Like,1588167212
857,Emoticon,1588167212
728,Emoticon,1588167212
232,Like,1588167212
650,Emoticon,1588167212
206,Emoticon,1588167212
730,Like,1588167213
944,Emoticon,1588167213
887,Comment,1588167214
438,Emoticon,1588174624
798,Emoticon,1588167215
604,Like,1588167215
3,Comment,1588167216
495,Like,1588167216
731,Like,1588167216
468,Like,1588167217
354,Like,1588167217
826,Emoticon,1588167217
961,Like,1588167217
859,Comment,1588167218
855,Emoticon,1588167218
96,Emoticon,1588167218
214,Emoticon,1588167219
705,Comment,1588167219
274,Emoticon,1588167219
593,Like,1588167219
771,Emoticon,1588167220
680,Emoticon,1588167220
665,Comment,1588167220
575,Like,1588167220
144,Emoticon,1588167221
349,Like,1588167221
435,Comment,1588167221
202,Emoticon,1588167221
243,Comment,1588167221
733,Emoticon,1588167221
237,Emoticon,1588167222
667,Like,1588174129
753,Like,1588167222
180,Emoticon,1588167967
687,Comment,1588167222
553,Like,1588167222
443,Emoticon,1588167222
961,Comment,1588167223
985,Comment,1588171093
517,Emoticon,1588167223
783,Comment,1588167223
744,Comment,1588167223
13,Like,1588167224
438,Emoticon,1588173321
530,Like,1588167224
92,Comment,1588167225
929,Emoticon,1588167225
152,Comment,1588167226
951,Comment,1588167227
800,Emoticon,1588167227
87,Like,1588167227
84,Like,1588167229
518,Like,1588167229
983,Emoticon,1588167230
245,Comment,1588167230
26,Comment,1588167230
207,Like,1588167230
420,Like,1588167231
586,Comment,1588167231
928,Comment,1588167231
323,Emoticon,1588187023
735,Emoticon,1588167233
193,Comment,1588167233
579,Comment,1588167233
245,Like,1588167233
310,Emoticon,1588167233
53,Emoticon,1588167234
70,Like,1588167234
719,Emoticon,1588167234
803,Comment,1588167234
445,Emoticon,1588167234
77,Comment,1588167234
173,Comment,1588167235
272,Comment,1588167235
552,Emoticon,1588167236
879,Emoticon,1588167236
901,Emoticon,1588167237
648,Like,1588167237
116,Comment,1588167237
805,Emoticon,1588167237
679,Like,1588167237
2,Like,1588167237
595,Like,1588167237
231,Emoticon,1588167238
896,Comment,1588167238
882,Emoticon,1588167238
892,Emoticon,1588167238
402,Comment,1588167238
890,Comment,1588167239
795,Like,1588170320
598,Emoticon,1588167239
969,Comment,1588167240
11,Comment,1588167241
950,Emoticon,1588167241
12,Emoticon,1588167241
386,Emoticon,1588167242
191,Emoticon,1588167242
746,Emoticon,1588167244
948,Emoticon,1588167245
705,Emoticon,1588167245
507,Comment,1588167247
21,Emoticon,1588167247
988,Comment,1588167247
461,Like,1588167248
588,Like,1588167248
24,Comment,1588167249
887,Comment,1588167249
997,Emoticon,1588167249
1,Emoticon,1588167249
563,Like,1588169355
511,Like,1588167251
690,Like,1588167251
518,Comment,1588167251
489,Comment,1588167252
903,Like,1588167253
11,Emoticon,1588167254
392,Comment,1588167254
670,Comment,1588167255
262,Comment,1588167255
739,Comment,1588167255
369,Emoticon,1588167255
518,Emoticon,1588167255
530,Comment,1588167255
59,Emoticon,1588167256
412,Comment,1588167256
872,Emoticon,1588167257
216,Emoticon,1588167257
840,Like,1588168884
197,Emoticon,1588169191
89,Like,1588167257
721,Like,1588167258
700,Like,1588167259
35,Comment,1588167259
573,Like,1588167259
173,Comment,1588167259
842,Like,1588167259
622,Like,1588167259
904,Comment,1588167259
341,Emoticon,1588167260
937,Comment,1588167260
372,Emoticon,1588167260
354,Emoticon,1588167260
240,Emoticon,1588167261
669,Like,1588167261
180,Emoticon,1588167947
762,Like,1588167262
496,Comment,1588167262
772,Emoticon,1588167262
232,Comment,1588167263
464,Emoticon,1588167263
92,Emoticon,1588167263
565,Like,1588167263
391,Emoticon,1588167264
122,Like,1588199118
167,Comment,1588167264
927,Like,1588167264
403,Like,1588167264
166,Comment,1588167265
979,Emoticon,1588167265
806,Comment,1588167265
897,Like,1588167265
619,Comment,1588167265
567,Comment,1588167265
281,Like,1588167265
65,Comment,1588167669
305,Like,1588167266
710,Like,1588167267
518,Like,1588167267
825,Comment,1588167267
229,Emoticon,1588167268
892,Comment,1588167268
449,Like,1588167268
387,Like,1588167269
667,Like,1588173261
484,Comment,1588167269
5,Comment,1588167269
184,Comment,1588167270
357,Comment,1588167270
953,Emoticon,1588167270
961,Comment,1588167270
185,Comment,1588169523
831,Comment,1588167271
970,Like,1588167271
839,Emoticon,1588167272
113,Emoticon,1588167273
330,Like,1588167273
590,Like,1588167273
401,Comment,1588167273
474,Like,1588167275
